date,country,suspected_cases,confirmed_cases,deaths,recoveries,source_url,case_fatality_rate_pct
2015-09-09,Sierra Leone,4697,13683,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.52
2015-09-09,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-09,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-09,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,Guinea,2,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-08,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-08,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,Sierra Leone,4697,13683,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.52
2015-09-08,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-08,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,Guinea,3,3793,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-07,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-07,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,Sierra Leone,4684,13670,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.52
2015-09-07,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-07,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,Guinea,2,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-04,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-04,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,Sierra Leone,4654,13639,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-09-04,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-04,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,Guinea,2,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-03,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-03,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,Sierra Leone,4653,13638,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-09-03,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-03,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,Guinea,3,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-02,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-02,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,Sierra Leone,4624,13609,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-09-02,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-02,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,Guinea,3,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-09-01,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-09-01,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,Sierra Leone,4624,13609,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-09-01,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-09-01,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,Guinea,1,3790,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.93
2015-08-31,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-31,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,Sierra Leone,4618,13603,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-08-31,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-31,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,Guinea,9,3797,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.9
2015-08-28,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-28,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,Sierra Leone,4602,13586,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-08-28,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-28,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,Guinea,9,3797,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.9
2015-08-27,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-27,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,Sierra Leone,4598,13582,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.53
2015-08-27,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-27,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,Guinea,5,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-26,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-26,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,Sierra Leone,4557,13541,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-26,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-26,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,Guinea,5,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-25,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-25,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,Sierra Leone,4557,13541,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-25,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-25,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,Guinea,4,3790,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.93
2015-08-24,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-24,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,Sierra Leone,4554,13538,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-24,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-24,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,Guinea,9,3795,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.91
2015-08-21,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-21,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,Sierra Leone,4549,13533,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-21,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-21,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,Guinea,6,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-20,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-20,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,Sierra Leone,4534,13518,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-20,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-20,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,Guinea,2,3786,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-08-19,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-19,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,Sierra Leone,4510,13494,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-19,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-19,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,Guinea,2,3786,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-08-18,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-18,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,Sierra Leone,4510,13494,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-18,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-18,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,Guinea,6,3790,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.93
2015-08-17,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-17,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,Sierra Leone,4505,13489,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-17,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-17,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,Guinea,9,3791,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-14,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-14,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,Sierra Leone,4501,13485,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-14,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-14,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,Guinea,10,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-13,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-13,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,Sierra Leone,4500,13484,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-13,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-13,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,Guinea,6,3787,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-08-12,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-12,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,Sierra Leone,4486,13470,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-12,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-12,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,Guinea,6,3787,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-08-11,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-11,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,Sierra Leone,4486,13470,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-11,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-11,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,Guinea,10,3791,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-10,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-10,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,Sierra Leone,4481,13465,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.54
2015-08-10,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-10,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,Guinea,14,3795,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.91
2015-08-07,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-07,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,Sierra Leone,4445,13428,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-08-07,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-07,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,Guinea,11,3792,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.92
2015-08-06,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-06,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,Sierra Leone,4443,13426,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-08-06,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-06,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,Guinea,5,3784,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.95
2015-08-05,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-05,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,Sierra Leone,4424,13406,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-08-05,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-05,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,Guinea,5,3784,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.95
2015-08-04,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-04,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,Sierra Leone,4424,13406,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-08-04,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-04,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,Guinea,7,3786,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-08-03,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-08-03,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,Sierra Leone,4420,13402,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-08-03,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-08-03,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,Guinea,3,3781,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.95
2015-07-31,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-07-31,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,Sierra Leone,4406,13387,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-07-31,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-31,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,Guinea,7,3785,452,0,https://data.humdata.org/dataset/ebola-cases-2014,11.94
2015-07-30,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,Liberia,5636,10666,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-07-30,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,Sierra Leone,4398,13379,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.55
2015-07-30,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-30,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-07-29,Guinea,9,3786,451,0,https://data.humdata.org/dataset/ebola-cases-2014,11.91
2015-07-29,Italy,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
